date,all_num_flows,all_num_addrs,all_avg_pkts,all_avg_len,all_avg_pkts_sec,all_avg_bytes_sec,all_avg_duration,ssh_tel_num_flows,ssh_tel_num_addrs,ssh_tel_avg_pkts,ssh_tel_avg_len,ssh_tel_avg_pkts_sec,ssh_tel_avg_bytes_sec,ssh_tel_avg_duration,http_num_flows,http_num_addrs,http_avg_pkts,http_avg_len,http_avg_pkts_sec,http_avg_bytes_sec,http_avg_duration,rtsp_num_flows,rtsp_num_addrs,rtsp_avg_pkts,rtsp_avg_len,rtsp_avg_pkts_sec,rtsp_avg_bytes_sec,rtsp_avg_duration
2022-10-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,46824,501.0,12.396591491542798,10581.749273876645,4.550348043031668,1409.3689257191425,24.575542535809152,0,0.0,0.0,0.0,0.0,1409.3689257191425,0.0,10905,448.0,41.79917469050894,43095.86859238881,12.075669503086662,1409.3689257191425,41.999235540396135,0,0.0,0.0,0.0,0.0,1409.3689257191425,0.0
2022-12-10,46640,505.0,12.520283018867925,10603.53981560892,4.461909741719542,1286.7292525786565,23.57772902453232,7,5.0,112.85714285714286,12153.57142857143,6.118584029691974,1286.7292525786565,17.13807729312352,10750,454.0,41.06920930232558,42645.93153488372,11.802682276056725,1286.7292525786565,42.53719945093643,0,0.0,0.0,0.0,0.0,1286.7292525786565,0.0
2022-12-11,46673,497.0,12.530435155228933,10477.205300709189,4.42057178493312,1279.802051684819,27.436967602659447,0,0.0,0.0,0.0,0.0,1279.802051684819,0.0,10735,443.0,40.75202608290638,42343.53786679087,11.74517273396102,1279.802051684819,42.20682063880054,0,0.0,0.0,0.0,0.0,1279.802051684819,0.0
2022-12-12,47348,493.0,11.885338345864662,10319.449881726789,4.4164820555383875,1352.314947653585,23.329073790476876,0,0.0,0.0,0.0,0.0,1352.314947653585,0.0,10707,443.0,41.65844774446624,43586.08872700103,12.024712034097167,1352.314947653585,42.66324950391264,0,0.0,0.0,0.0,0.0,1352.314947653585,0.0
2022-12-13,46710,545.0,14.553778634125456,13449.412352815243,4.592690834918236,1512.8015481000832,22.529429904655583,0,0.0,0.0,0.0,0.0,1512.8015481000832,0.0,10946,484.0,51.32011693769414,55391.13429563311,12.314293552861567,1512.8015481000832,41.91799946733482,0,0.0,0.0,0.0,0.0,1512.8015481000832,0.0
2022-12-14,127,64.0,10.84251968503937,1812.1417322834645,165232.0866093749,20957345.54026915,42.86998595215204,0,0.0,0.0,0.0,0.0,20957345.54026915,0.0,27,33.0,21.85185185185185,2945.6666666666665,143.04458502527496,20957345.54026915,48.430536067044294,0,0.0,0.0,0.0,0.0,20957345.54026915,0.0
2022-12-15,5047,238.0,17.069348127600556,22742.911036259164,153418.5569301076,17214957.17596836,13.675565721635797,0,0.0,0.0,0.0,0.0,17214957.17596836,0.0,1212,192.0,63.17409240924093,92960.97112211221,100.80102373798279,17214957.17596836,41.00138145134394,0,0.0,0.0,0.0,0.0,17214957.17596836,0.0
2022-12-16,41216,564.0,13.104304153726709,12837.375485248447,143024.5568067019,16296135.097405078,13.740407135835067,0,0.0,0.0,0.0,0.0,16296135.097405078,0.0,10057,510.0,46.1116635179477,51020.327334195084,131.7182941357574,16296135.097405078,46.52053698955739,0,0.0,0.0,0.0,0.0,16296135.097405078,0.0
2022-12-17,41041,532.0,12.777807558295363,11811.837211568918,167315.13508723982,18885990.154926777,14.27071731533968,0,0.0,0.0,0.0,0.0,18885990.154926777,0.0,10086,488.0,44.3178663493952,46457.54412056316,272.09364961178693,18885990.154926777,46.80524178317632,0,0.0,0.0,0.0,0.0,18885990.154926777,0.0
2022-12-18,41136,530.0,12.553748541423571,11545.320254764683,147171.15469297816,17029509.635657478,14.719930394417531,0,0.0,0.0,0.0,0.0,17029509.635657478,0.0,9801,484.0,44.44546474849505,46722.40250994796,143.728168034361,17029509.635657478,47.644091682864165,0,0.0,0.0,0.0,0.0,17029509.635657478,0.0
2022-12-19,39353,518.0,12.833074987929765,11958.333138515489,142624.59862104914,16378476.956102805,18.544111752072045,0,0.0,0.0,0.0,0.0,16378476.956102805,0.0,9580,471.0,44.128183716075156,47422.57400835073,127.15174921949077,16378476.956102805,46.36641739300746,0,0.0,0.0,0.0,0.0,16378476.956102805,0.0
2022-12-20,1126,238.0,13.267317939609237,7078.301065719361,102992.746275996,14727487.293595988,11.923013077959498,46,10.0,41.608695652173914,3410.4565217391305,6.652828471912917,14727487.293595988,12.659160225287728,279,152.0,33.37275985663082,26274.229390681005,7594.359320837187,14727487.293595988,16.062219803478555,2,3.0,5.5,367.0,12.089513083840847,14727487.293595988,7.6270413398742685
2022-12-21,8870,511.0,26.295152198421647,34573.83258173619,62122.24511734896,7175721.126466968,33.35248021966575,638,69.0,49.41065830721003,5796.954545454545,2198.2670118825217,7175721.126466968,82.99506114717562,1325,335.0,122.06188679245282,223512.60981132076,12793.310481356108,7175721.126466968,28.042273585481464,0,0.0,0.0,0.0,0.0,7175721.126466968,0.0
2022-12-22,499325,108689.0,25.829413708506483,11568.10431282231,34289.32520005547,3986985.7904800274,32.259779631707744,10744,641.0,451.47338049143707,60886.29905063291,9869.496732667674,3986985.7904800274,100.99909812396174,23840,1236.0,106.44836409395973,187249.12990771813,28986.951783203083,3986985.7904800274,28.593764565365028,0,0.0,0.0,0.0,0.0,3986985.7904800274,0.0
2022-12-23,500409,111634.0,26.49132609525408,11774.417310639896,31006.698936464367,3754924.5873160698,32.98550041607099,9563,613.0,524.2879849419638,70791.47296873367,20484.287439151474,3754924.5873160698,118.70939838191923,23571,1252.0,109.1997793899283,192424.90518009418,25241.92331949558,3754924.5873160698,29.001482581056518,5,5.0,5.4,251.6,23.83446058960661,3754924.5873160698,8.450756168365478
2022-12-24,646171,103849.0,24.01393439197983,9236.556120593465,29939.817943438793,3598739.1061010496,24.673320181549236,9218,619.0,696.3919505315687,84363.13636363637,26488.688462767965,3598739.1061010496,121.60950842356831,21625,1166.0,113.31588439306358,206966.9864971098,50534.127514120104,3598739.1061010496,30.328205306532755,17,13.0,6.705882352941177,462.70588235294116,157.1860220206072,3598739.1061010496,3.099457263946533
2022-12-25,505052,114979.0,26.657219454630415,11688.884427742094,28061.734217157427,3555770.6087673423,32.408243707445735,10340,616.0,500.9380077369439,65867.83075435204,17353.697276822153,3555770.6087673423,111.28145455940549,23372,1235.0,109.3119544754407,194655.1666524046,30273.063872332583,3555770.6087673423,29.289032912052352,1,2.0,1.0,44.0,2097152.0,3555770.6087673423,4.76837158203125e-07
2022-12-26,628400,114858.0,24.76370305537874,9485.558376830044,28402.41178086757,3454155.696890488,26.419980839781896,10752,1037.0,598.6365327380952,74333.11783854167,23556.483023359586,3454155.696890488,109.25060496195441,21655,1212.0,112.9595936273378,204447.78406834448,43619.75618500779,3454155.696890488,30.967079441906865,10,9.0,5.4,312.2,156.7560920858709,3454155.696890488,5.963939905166626
2022-12-27,598559,131645.0,24.816469220243953,9906.192943385699,28317.364055144237,3591875.157969444,32.60342741490717,10414,692.0,557.7288265796044,72307.09967351642,22034.01150514154,3591875.157969444,109.79031363684224,23244,1208.0,107.72392875580795,191118.13229220445,42478.94871136072,3591875.157969444,28.85413930270865,14,7.0,3.9285714285714284,357.57142857142856,1048593.2242286305,3591875.157969444,13.579843350819178
2022-12-28,525603,125583.0,25.195126359628844,11188.451856248917,31110.269985606312,3824915.866868519,35.32339043115085,9272,603.0,536.3190250215703,69768.60418464194,17246.71059835121,3824915.866868519,124.06421194398474,23494,1199.0,109.94794415595472,194898.65855111944,34457.73524850287,3824915.866868519,28.66755097466671,6,6.0,6.0,376.0,30.42411715241326,3824915.866868519,2.965488155682882
2022-12-29,572681,140783.0,25.359753510243923,10815.798647065294,38110.019011395896,4585685.539658405,35.54005707524199,7746,625.0,706.8237800154918,93759.33268783889,37969.30450635637,4585685.539658405,139.38393806669407,25700,1633.0,102.69922178988327,182008.1839299611,54039.351810600645,4585685.539658405,27.529297103427265,19,8.0,8.157894736842104,657.8947368421053,88.1060478035936,4585685.539658405,2.8904865164505806
2022-12-30,536180,135984.0,25.043757693311946,7573.619262188071,28202.663296648556,3306331.2951571774,35.21446655358163,11048,681.0,504.0623642288197,68110.58517378711,10201.494242165392,3306331.2951571774,98.28064126626553,19571,1393.0,85.52368300035768,132543.02963568547,47701.39355109247,3306331.2951571774,23.633797502281364,230,18.0,9.252173913043478,748.508695652174,9145.870333102179,3306331.2951571774,1.7831363874932995
2022-12-31,626142,117670.0,20.886386794049912,2551.905858415503,32498.45423638019,3001331.950511564,25.662421092360123,16901,918.0,371.44210401751377,46868.64842317023,28022.38417748043,3001331.950511564,63.367563347500194,10086,1019.0,30.98046797541146,14192.254511203648,60686.7517798089,3001331.950511564,17.772323737535924,25,16.0,7.08,495.76,55946.401517071405,3001331.950511564,7.851094856262207
2023-01-01,461094,110800.0,22.159364467982666,3014.2620094817976,25171.449515660075,2587511.807302328,33.66178991945964,18970,871.0,247.57496046389036,33683.20158144439,7568.961335426164,2587511.807302328,60.11089923982565,11902,1058.0,33.91295580574693,16211.380944379096,20967.911011704717,2587511.807302328,15.710830633088614,14,6.0,14.142857142857142,946.2857142857143,192.10832259098794,2587511.807302328,115.56136855057309
2023-01-02,549669,128536.0,21.398172354635243,2835.6870334692335,37459.5565553604,3269868.9894452086,31.43913251842204,9645,661.0,553.3099015033696,76209.65152928978,14659.405317414004,3269868.9894452086,104.78366429312604,10184,1059.0,31.726924587588375,15736.180675569522,40338.361245086584,3269868.9894452086,17.91677110680238,12,11.0,4.833333333333333,283.1666666666667,87419.76504585613,3269868.9894452086,6.198738932609558
2023-01-03,393912,76580.0,21.701034748877923,2826.3015115051076,30972.711341670285,3155788.323970396,25.66496941389819,12930,786.0,319.2772621809745,39691.689327146174,5919.695595777206,3155788.323970396,54.42119286877189,12044,1068.0,30.570242444370642,14498.043673198274,38464.237834964064,3155788.323970396,15.493947614549759,16,14.0,6.1875,356.0625,64.73512336889284,3155788.323970396,10.795540884137154
2023-01-04,75825,2230.0,15.693742169469173,4468.1693109132875,79164.75743005215,8992494.863375671,13.340799316204384,24789,955.0,24.395538343620153,3700.0697083383757,6659.707837506938,8992494.863375671,9.409587026580143,10966,1098.0,33.41537479482035,18653.99097209557,2640.882493579298,8992494.863375671,17.016432219257805,46,23.0,7.586956521739131,672.3695652173913,45614.17106600328,8992494.863375671,5.016989744227866
2023-01-05,77133,2279.0,13.236189439020912,4066.4409526402446,95896.81897820576,10904837.278567795,11.901031842781393,13310,943.0,23.71870773854245,3402.638317054846,10118.4749072912,10904837.278567795,11.6553662366387,14921,1197.0,31.06628242074928,15008.112995107567,1328.6630883969601,10904837.278567795,12.177728483883195,8,6.0,5.125,286.25,262167.79116045136,10904837.278567795,10.535633116960526
2023-01-06,17729,994.0,13.551694963054882,4195.423261323255,93604.0094418175,10499950.160430375,14.673171392692865,4508,310.0,19.900621118012424,2868.9826974267967,20786.571520311354,10499950.160430375,13.797793966431266,2866,560.0,33.10327983251919,17733.976971388696,118.0293471676096,10499950.160430375,16.875008392899666,6,5.0,6.166666666666667,447.5,54.84518231534295,10499950.160430375,2.790589769681295
2023-01-07,70580,2111.0,12.558330971946727,3709.4866534429016,96831.53000268893,10887916.843514366,13.982508239123868,15135,846.0,20.54364056821936,2777.5049884373966,8806.254174870914,10887916.843514366,14.535804911135525,10903,1097.0,31.88039988993855,16323.532330551225,1283.0415260908078,10887916.843514366,17.232017505347134,5,5.0,7.2,467.2,17.073876614592518,10887916.843514366,16.139729976654053
2023-01-08,52825,1596.0,14.935049692380503,5210.317690487459,172459.05062340913,17080600.812010013,17.807225818151103,5600,290.0,26.2425,4280.4175,3504.181239869845,17080600.812010013,5.096025163914476,12163,1141.0,33.66792732056236,16823.944421606513,9039.583447291252,17080600.812010013,15.59107491106204,30,15.0,6.266666666666667,400.8333333333333,46746.08138853982,17080600.812010013,6.941630347569784
2023-01-09,48309,1460.0,15.430002691009957,7102.860315883168,138954.884503569,15800689.103081834,16.462264499474003,4219,188.0,25.954965631666273,4197.66082009955,2825.3744476824554,15800689.103081834,4.698486438151304,10805,1101.0,39.965478944932904,26232.128088847756,760.0620609953131,15800689.103081834,16.689757565644427,18,9.0,10.722222222222221,1379.0,116521.86016250512,15800689.103081834,8.272002816200256
2023-01-10,49371,1469.0,14.336695631038463,5495.920783455875,140727.7236421348,15672441.93195869,15.967647739328962,3351,138.0,26.125037302297823,4236.991345866905,2301.471114229365,15672441.93195869,5.299687035295082,12497,1169.0,33.57285748579659,17360.031287509002,2698.4792124703627,15672441.93195869,14.79130364465954,30,18.0,6.7,405.03333333333336,22.32865987711264,15672441.93195869,13.434590601921082
2023-01-11,47606,1365.0,13.630424736377767,5488.41517875898,144515.52346042724,16527970.014769208,16.615453333352455,2550,102.0,26.788235294117648,4332.287450980392,1514.6700962354967,16527970.014769208,5.764369974977829,11570,1100.0,32.64304235090752,18079.041054451165,1626.5590555474982,16527970.014769208,16.124993220257572,17,10.0,7.117647058823529,515.5294117647059,186.14360451462403,16527970.014769208,4.533317103105433
2023-01-12,54552,1592.0,14.568466783985922,5235.235445079924,109683.12459423153,12555589.192393282,14.933579290004083,5887,251.0,26.034143027008664,4232.3872940377105,1550.8476354931133,12555589.192393282,5.594555515211872,13436,1171.0,31.885456981244417,16116.966954450729,2225.2284196818237,12555589.192393282,13.564425070802525,38,8.0,13.052631578947368,1384.2894736842106,27.835740213810745,12555589.192393282,3.7232580812353837
2023-01-13,51640,1611.0,14.434333849728892,4882.598295894655,109910.60938989863,12597346.8945462,15.888115053879577,7499,315.0,26.041205494065874,4185.234164555274,1545.730859623583,12597346.8945462,5.216186842197958,10871,1144.0,31.809585134762212,16464.728819795786,1361.1182017853969,12597346.8945462,16.659335740848864,5,6.0,7.4,522.4,230.94356458849,12597346.8945462,8.061866998672485
